task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role
w2fact_07_0_08,held_out_0088,plain_baseline,8,2034007008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s08_2034007008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_09,held_out_0088,plain_baseline,9,2034007009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s09_2034007009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_10,held_out_0088,plain_baseline,10,2034007010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s10_2034007010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_11,held_out_0088,plain_baseline,11,2034007011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s11_2034007011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_12,held_out_0088,plain_baseline,12,2034007012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s12_2034007012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_13,held_out_0088,plain_baseline,13,2034007013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s13_2034007013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_14,held_out_0088,plain_baseline,14,2034007014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s14_2034007014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_07_0_15,held_out_0088,plain_baseline,15,2034007015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s15_2034007015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_00,held_out_0094,plain_baseline,0,2034001000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s00_2034001000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_01,held_out_0094,plain_baseline,1,2034001001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s01_2034001001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_02,held_out_0094,plain_baseline,2,2034001002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s02_2034001002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_03,held_out_0094,plain_baseline,3,2034001003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s03_2034001003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_04,held_out_0094,plain_baseline,4,2034001004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s04_2034001004.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_05,held_out_0094,plain_baseline,5,2034001005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s05_2034001005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_06,held_out_0094,plain_baseline,6,2034001006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s06_2034001006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_07,held_out_0094,plain_baseline,7,2034001007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s07_2034001007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_08,held_out_0094,plain_baseline,8,2034001008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s08_2034001008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_09,held_out_0094,plain_baseline,9,2034001009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s09_2034001009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_10,held_out_0094,plain_baseline,10,2034001010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s10_2034001010.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_11,held_out_0094,plain_baseline,11,2034001011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s11_2034001011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_12,held_out_0094,plain_baseline,12,2034001012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s12_2034001012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_13,held_out_0094,plain_baseline,13,2034001013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s13_2034001013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_14,held_out_0094,plain_baseline,14,2034001014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s14_2034001014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_01_0_15,held_out_0094,plain_baseline,15,2034001015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0094/plain_baseline_s15_2034001015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_00,held_out_0098,plain_baseline,0,2034027000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s00_2034027000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_01,held_out_0098,plain_baseline,1,2034027001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s01_2034027001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_02,held_out_0098,plain_baseline,2,2034027002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s02_2034027002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_03,held_out_0098,plain_baseline,3,2034027003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s03_2034027003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_04,held_out_0098,plain_baseline,4,2034027004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s04_2034027004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_05,held_out_0098,plain_baseline,5,2034027005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s05_2034027005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_06,held_out_0098,plain_baseline,6,2034027006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s06_2034027006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_07,held_out_0098,plain_baseline,7,2034027007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s07_2034027007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_08,held_out_0098,plain_baseline,8,2034027008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s08_2034027008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_09,held_out_0098,plain_baseline,9,2034027009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s09_2034027009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_10,held_out_0098,plain_baseline,10,2034027010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s10_2034027010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_11,held_out_0098,plain_baseline,11,2034027011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s11_2034027011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_12,held_out_0098,plain_baseline,12,2034027012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s12_2034027012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_13,held_out_0098,plain_baseline,13,2034027013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s13_2034027013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_14,held_out_0098,plain_baseline,14,2034027014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s14_2034027014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_27_0_15,held_out_0098,plain_baseline,15,2034027015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s15_2034027015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_00,held_out_0105,plain_baseline,0,2034023000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s00_2034023000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_01,held_out_0105,plain_baseline,1,2034023001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s01_2034023001.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_02,held_out_0105,plain_baseline,2,2034023002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s02_2034023002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_03,held_out_0105,plain_baseline,3,2034023003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s03_2034023003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_04,held_out_0105,plain_baseline,4,2034023004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s04_2034023004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_05,held_out_0105,plain_baseline,5,2034023005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s05_2034023005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_06,held_out_0105,plain_baseline,6,2034023006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s06_2034023006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_07,held_out_0105,plain_baseline,7,2034023007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s07_2034023007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_08,held_out_0105,plain_baseline,8,2034023008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s08_2034023008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_09,held_out_0105,plain_baseline,9,2034023009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s09_2034023009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_10,held_out_0105,plain_baseline,10,2034023010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s10_2034023010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_11,held_out_0105,plain_baseline,11,2034023011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s11_2034023011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_12,held_out_0105,plain_baseline,12,2034023012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s12_2034023012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_13,held_out_0105,plain_baseline,13,2034023013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s13_2034023013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_14,held_out_0105,plain_baseline,14,2034023014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s14_2034023014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_23_0_15,held_out_0105,plain_baseline,15,2034023015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0105/plain_baseline_s15_2034023015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_00,held_out_0109,plain_baseline,0,2034024000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s00_2034024000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_01,held_out_0109,plain_baseline,1,2034024001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s01_2034024001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_02,held_out_0109,plain_baseline,2,2034024002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s02_2034024002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_03,held_out_0109,plain_baseline,3,2034024003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s03_2034024003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_04,held_out_0109,plain_baseline,4,2034024004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s04_2034024004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_05,held_out_0109,plain_baseline,5,2034024005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s05_2034024005.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_06,held_out_0109,plain_baseline,6,2034024006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s06_2034024006.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_07,held_out_0109,plain_baseline,7,2034024007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s07_2034024007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_08,held_out_0109,plain_baseline,8,2034024008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s08_2034024008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_09,held_out_0109,plain_baseline,9,2034024009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s09_2034024009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_10,held_out_0109,plain_baseline,10,2034024010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s10_2034024010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_11,held_out_0109,plain_baseline,11,2034024011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s11_2034024011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_12,held_out_0109,plain_baseline,12,2034024012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s12_2034024012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_13,held_out_0109,plain_baseline,13,2034024013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s13_2034024013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_14,held_out_0109,plain_baseline,14,2034024014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s14_2034024014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_24_0_15,held_out_0109,plain_baseline,15,2034024015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0109/plain_baseline_s15_2034024015.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_00,held_out_0117,plain_baseline,0,2034002000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s00_2034002000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_01,held_out_0117,plain_baseline,1,2034002001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s01_2034002001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_02,held_out_0117,plain_baseline,2,2034002002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s02_2034002002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_03,held_out_0117,plain_baseline,3,2034002003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s03_2034002003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_04,held_out_0117,plain_baseline,4,2034002004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s04_2034002004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_05,held_out_0117,plain_baseline,5,2034002005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s05_2034002005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_06,held_out_0117,plain_baseline,6,2034002006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s06_2034002006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_07,held_out_0117,plain_baseline,7,2034002007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s07_2034002007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_08,held_out_0117,plain_baseline,8,2034002008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s08_2034002008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_09,held_out_0117,plain_baseline,9,2034002009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s09_2034002009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_10,held_out_0117,plain_baseline,10,2034002010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s10_2034002010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_11,held_out_0117,plain_baseline,11,2034002011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s11_2034002011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_12,held_out_0117,plain_baseline,12,2034002012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s12_2034002012.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_13,held_out_0117,plain_baseline,13,2034002013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s13_2034002013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_14,held_out_0117,plain_baseline,14,2034002014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s14_2034002014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_02_0_15,held_out_0117,plain_baseline,15,2034002015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0117/plain_baseline_s15_2034002015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_00,held_out_0124,plain_baseline,0,2034019000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s00_2034019000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_01,held_out_0124,plain_baseline,1,2034019001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s01_2034019001.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_02,held_out_0124,plain_baseline,2,2034019002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s02_2034019002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_03,held_out_0124,plain_baseline,3,2034019003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s03_2034019003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_04,held_out_0124,plain_baseline,4,2034019004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s04_2034019004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_05,held_out_0124,plain_baseline,5,2034019005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s05_2034019005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_06,held_out_0124,plain_baseline,6,2034019006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s06_2034019006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_07,held_out_0124,plain_baseline,7,2034019007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s07_2034019007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_08,held_out_0124,plain_baseline,8,2034019008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s08_2034019008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_09,held_out_0124,plain_baseline,9,2034019009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s09_2034019009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_10,held_out_0124,plain_baseline,10,2034019010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s10_2034019010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_11,held_out_0124,plain_baseline,11,2034019011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s11_2034019011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_12,held_out_0124,plain_baseline,12,2034019012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s12_2034019012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_19_0_13,held_out_0124,plain_baseline,13,2034019013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0124/plain_baseline_s13_2034019013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
