rating_id,clip_id,clip_path,media_sha256,requested_vocal,prompt_id,source_family,corpus,calibration_stratum,inclusion_probability,represented_rating_rows
aprime_0196_833ae79af162,aprime_global_261e97360b4aedd636f6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0196_833ae79af162.flac,261e97360b4aedd636f6a0e0c3246e24e474e4d36601df83828d2092755db43a,1,held_out_0226,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0056_3b7f4fe8190d,aprime_global_26a25d7a0618f634ee4f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0056_3b7f4fe8190d.flac,26a25d7a0618f634ee4f0d56de0b3ff9b7aac419c3bc16907eb4f196e1f2e772,0,held_out_0076,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0146_407f0a18843f,aprime_global_2738b7ed247f0c12e771,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0146_407f0a18843f.flac,2738b7ed247f0c12e7717ba53beb28438c0c9346cbd2345d37093715f0322efc,0,genreinstr_hiphop,genre_instr,ATLAS,ATLAS|genre_instr|request_0,1.0,1
aprime_0653_0fc112cceb9b,aprime_global_27785627f70f2adf4154,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0653_0fc112cceb9b.flac,27785627f70f2adf4154da880d0f07669055492c08c87051c81b6957164fddad,1,held_out_0024,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0550_e9bafa3bdcc3,aprime_global_2905fdcc6cbb2f83fa1a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0550_e9bafa3bdcc3.flac,2905fdcc6cbb2f83fa1a67ffbd97f769c84e6aca035826b0e920cf09d5e0e931,0,held_out_0041,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0406_f50060ff9d0b,aprime_global_290a69baf08237077974,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0406_f50060ff9d0b.flac,290a69baf08237077974a99250d69d2ed0dbe6b2d0f32377be26548f49edd7f9,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0208_2e39b3a1e145,aprime_global_2ac616a63a7e04e71e30,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0208_2e39b3a1e145.flac,2ac616a63a7e04e71e30b1954f0ccbe90a92693c9bf69a51c20499bdfaea1a0a,1,held_out_0008,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0244_46c1ef657077,aprime_global_2b1448b0d0bb198c30c5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0244_46c1ef657077.flac,2b1448b0d0bb198c30c5307e0d073b48f75853da0bcbe5c6ac8f11ef905b2c99,1,held_out_0023,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0177_a3079633e016,aprime_global_2b280b69a9a06b27f7f3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0177_a3079633e016.flac,2b280b69a9a06b27f7f3cf75147e3a06b70900c453ef68fde1721ffeeb563286,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0540_398050263d51,aprime_global_2b78e584f1b8e64222ac,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0540_398050263d51.flac,2b78e584f1b8e64222ac487795789064d9832320549d4e3dd5f405d44ee1e9a5,0,held_out_0108,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0368_e6d6cf97c81d,aprime_global_2c1fe38434587470cc8f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0368_e6d6cf97c81d.flac,2c1fe38434587470cc8f1f1583b2cc78f438cbe409efc02ee82c88a73210a16f,0,genreinstr_electronic,genre_instr,ATLAS,ATLAS|genre_instr|request_0,1.0,1
aprime_0492_39743bae5eb0,aprime_global_2c3496ec12e0061d73fc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0492_39743bae5eb0.flac,2c3496ec12e0061d73fc4a8d73f8d56be0b50fc3d787c0d8bdd5670e0cc28f0b,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0445_dc29debc223e,aprime_global_2d132ac1682d231f814a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0445_dc29debc223e.flac,2d132ac1682d231f814a9ae019c1e1e8cfdfbc1a203d5c10d8bbb4c16d30e63d,1,held_out_0045,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0675_6e5d1f20ef6e,aprime_global_2d8db195b052d29856ca,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0675_6e5d1f20ef6e.flac,2d8db195b052d29856ca530677552be85cdf4acfbee26149255a37b88e77ac7e,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0182_dfbb9741cbdf,aprime_global_2dc684c27e98b6d2ebd5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0182_dfbb9741cbdf.flac,2dc684c27e98b6d2ebd5882ba4abcbdfaccb403c465c968f531b8a11fb86a58f,0,held_out_0191,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0202_fb721ae8299f,aprime_global_2deaa740ddf34cb1db57,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0202_fb721ae8299f.flac,2deaa740ddf34cb1db57da97818ef99ef54b1888425723a467982c55c66aad38,1,held_out_0004,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0118_8b03e33d1ee1,aprime_global_2eabbe54f76ea3b13397,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0118_8b03e33d1ee1.flac,2eabbe54f76ea3b133975d0ebc0042d92760528d5abffe84116a6d509701e9a1,1,held_out_0193,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0401_57256c4e3232,aprime_global_2eb0e6d7be4e0f33bed6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0401_57256c4e3232.flac,2eb0e6d7be4e0f33bed6f858619e811633b4a18d0b8f9fea49f176d509017e01,1,held_out_0240,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0239_f7b8479d246f,aprime_global_2f40bcee6b8c39a1039a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0239_f7b8479d246f.flac,2f40bcee6b8c39a1039adace85a79434ea893b1466587140bc75e8aab75a9361,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0267_0ed0fce39a0d,aprime_global_30170c79bf6481c4106c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0267_0ed0fce39a0d.flac,30170c79bf6481c4106cfddc2e7628054f4ca18aeab84eee700580733f515ef2,0,held_out_0080,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0339_eb78e331a489,aprime_global_3128b0a691b761b9cc68,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0339_eb78e331a489.flac,3128b0a691b761b9cc686babde02c5bfe85cbef22aa5da5cd0c6368f60968ef0,0,held_out_0005,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0355_ccb3165452d3,aprime_global_3152314765e30778c7ca,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0355_ccb3165452d3.flac,3152314765e30778c7caf2a53063656f0c6a26f1b9f64ccc5f052c1f71b85a6a,1,held_out_0254,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0359_6b57b72122f2,aprime_global_31c2d224637dd41ffe4f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0359_6b57b72122f2.flac,31c2d224637dd41ffe4fc7cece9aaab8a4fab832346d6496766624970a55d757,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0022_a4011c33ade1,aprime_global_31dd4f7de704bed7ba9d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0022_a4011c33ade1.flac,31dd4f7de704bed7ba9da4d41c0a77816357f5395689ed659c5b27dba16bdf9d,0,held_out_0163,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0003_dc53ac75b40f,aprime_global_3210211b5248325b63e7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0003_dc53ac75b40f.flac,3210211b5248325b63e7de2cd523749bf2f9b34d67fdafbfbf4e4c1f66ceaee9,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0546_f1a84aabfaa9,aprime_global_326066cc0d78ef2d3db5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0546_f1a84aabfaa9.flac,326066cc0d78ef2d3db5e90cc89e13961a29fe2138457922c37db11daadb32df,1,held_out_0015,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0487_8bc653239ffa,aprime_global_33bc9b9557a13eea1396,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0487_8bc653239ffa.flac,33bc9b9557a13eea1396263285a31b792c58e655d3f0284f41b6bc5021d4f42e,1,held_out_0013,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0097_06b0ebb90ff5,aprime_global_341f23918a376c247a5c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0097_06b0ebb90ff5.flac,341f23918a376c247a5c8dedeeabbeed3f0046397f080371fcfe4c2b48959fd2,0,held_out_0153,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0121_f803d8b68990,aprime_global_34672fb90711b954cfdd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0121_f803d8b68990.flac,34672fb90711b954cfdd1a0fceb281c88d7870c25d3ca3c787edd92d80f259f9,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0386_42b516d37d5c,aprime_global_34797dec26ea386e253c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0386_42b516d37d5c.flac,34797dec26ea386e253c07928aa3e430854b71c405d74aae2148b0dc8fc1d0eb,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0608_2f037679c7ef,aprime_global_34fcdfb4ec9135ac9362,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0608_2f037679c7ef.flac,34fcdfb4ec9135ac936272829ff0649ee6b4172635e0cc0b98cc1d1f20a494ee,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0340_d535c8110c05,aprime_global_369836091175496dc704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0340_d535c8110c05.flac,369836091175496dc7046c9c758e208ec366055f02a9335eac68465ad10f2455,1,held_out_0113,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0491_35dbc814c036,aprime_global_36d5d7ca1ba530251333,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0491_35dbc814c036.flac,36d5d7ca1ba5302513335bf15d8e355936c5205f7ed9fab0919a38a839ad4e78,1,held_out_0158,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0040_24b0c8cc08b6,aprime_global_36eb67fc6cef98964d81,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0040_24b0c8cc08b6.flac,36eb67fc6cef98964d812e0c157580e0f62e0d7dd5bd0877b9c28331d74ab2fb,0,held_out_0031,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0561_1bd235f94af7,aprime_global_3717b6b24f7316f920f9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0561_1bd235f94af7.flac,3717b6b24f7316f920f9756da7eaa33e88864f8d00b4c76efa76d3dde9d48e67,1,held_out_0017,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0409_e5c51f8be3e0,aprime_global_382bb6bc4870ed4fd4fb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0409_e5c51f8be3e0.flac,382bb6bc4870ed4fd4fbc9fc7a183fb0677e1a3df9716bb9cbf6e720dd1d2544,1,held_out_0018,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0688_f6b9c4eaf1b7,aprime_global_387af076db1f4fca1a42,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0688_f6b9c4eaf1b7.flac,387af076db1f4fca1a42e77f689b01412f950e85774af09db4cb6bb232fe5340,0,held_out_0028,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0213_5c3b048f3226,aprime_global_3891786077e4c8603b90,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0213_5c3b048f3226.flac,3891786077e4c8603b90975f9c742c735467321bce8d982f0b92bd3d434867ce,1,held_out_0002,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0630_1fb65f02e5de,aprime_global_3a002f3dc718868e2573,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0630_1fb65f02e5de.flac,3a002f3dc718868e25737cf994460ea0381da6d243c37b92675c28fcd675c2c8,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0138_3aa3e7c456ee,aprime_global_3abded57eadd7aab88e1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0138_3aa3e7c456ee.flac,3abded57eadd7aab88e1345b6d4c15de9fd3dc5ef23951d72d2b86ddc6cc61ef,1,held_out_0104,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0595_ff928dce7d67,aprime_global_3c0ce1991e813eae2adc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0595_ff928dce7d67.flac,3c0ce1991e813eae2adcd749d553de83f0b4c370a294cd7afaa2cc249dc7e963,1,held_out_0254,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0288_f4f34173df28,aprime_global_3d1eae958f9849c03837,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0288_f4f34173df28.flac,3d1eae958f9849c03837d3ee62f038b034223f58099ebbfafbb8737d861e99b7,0,held_out_0105,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0276_46f4765d8f94,aprime_global_3d6db1b7859d19cd3aa9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0276_46f4765d8f94.flac,3d6db1b7859d19cd3aa93b3e07ecbcafea26b86cd1781982e9b90560ea89a015,1,held_out_0082,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0566_1e2277c399d0,aprime_global_3d767d94da461b0d0634,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0566_1e2277c399d0.flac,3d767d94da461b0d0634b72076cad48812ea52381071c9cdb13e0ff484f64878,1,held_out_0212,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0046_15c864f16968,aprime_global_3d82b08ee135343ed90b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0046_15c864f16968.flac,3d82b08ee135343ed90b7604f50635565d9df32f83d28677961b0c59e72ae6e7,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0565_2343e3e0548e,aprime_global_3e3a062c1391dec9c192,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0565_2343e3e0548e.flac,3e3a062c1391dec9c1921383706a134d55fae44d1e13f92fafefc3d07b8cea68,0,held_out_0108,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0200_9bb4ac35bf8c,aprime_global_3f9bc3800195d3422c67,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0200_9bb4ac35bf8c.flac,3f9bc3800195d3422c671f17fff1170da0fd6ee79b53111f9db2f0779ebdbc9c,1,held_out_0015,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0615_9b784fcbdcbb,aprime_global_3fa01d64083ad5817cec,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0615_9b784fcbdcbb.flac,3fa01d64083ad5817cec808d1e3a212f0060775b6e361707d14adb57f25a1300,0,held_out_0109,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0328_1b7a3b1bf7b5,aprime_global_402367ecbfe226cf47a5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0328_1b7a3b1bf7b5.flac,402367ecbfe226cf47a59f9fd60a9129aa33685996d5d883edd95283fa00bd54,0,held_out_0026,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0369_4777aaac8c5d,aprime_global_405d969fa1203337edf9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0369_4777aaac8c5d.flac,405d969fa1203337edf917cc2e15e33363564f8610ac356ea96e40bae0531c04,0,held_out_0088,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0465_3129c1d089b2,aprime_global_40eec8090937e7d065e1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0465_3129c1d089b2.flac,40eec8090937e7d065e1402a4e0bf5a4dffcd29d63cee3faa3ed5d70bbd63a61,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0160_3a79b0f3a5c8,aprime_global_4116c5ccc45f79e622b7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0160_3a79b0f3a5c8.flac,4116c5ccc45f79e622b7f884980af490d0e6a0a2867b533f7514986ac1042249,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0674_3ca218c86a0f,aprime_global_41321f51f8659cb2a8c6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0674_3ca218c86a0f.flac,41321f51f8659cb2a8c694ef2318e0945856191c7a18fbb35b69e7e3baffc08f,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0165_885e0aa7efcd,aprime_global_425b7b6aa6cad2e2c86d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0165_885e0aa7efcd.flac,425b7b6aa6cad2e2c86d54edd75a720c70fa45315c12eda40928f080344b1dba,1,held_out_0007,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0379_ce575e7d3981,aprime_global_42741f13b51e38794cc8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0379_ce575e7d3981.flac,42741f13b51e38794cc8ba2d294626614fb0111670182e66df41ebee64d1c33c,0,held_out_0236,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0122_0feb20d3291d,aprime_global_43b055c4023181c99dda,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0122_0feb20d3291d.flac,43b055c4023181c99dda53163e0cc91b90b0145eca1a11d660afd35ba30f1a3f,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
